instrument,alpha,alpha2,key,text_en,text_zh,label,label_zh,IPIP_item_number
HPI,0.8,,-1,Am not sure where my life is going.,我不確定我的生活方向。,Competence,能力,X105
HPI,0.86,,-1,Am often in a bad mood.,我經常心情不好。,Stability,穩定性,X84
HPI,0.76,,1,Am on good terms with nearly everyone.,我與幾乎每個人都相處融洽。,Calmness,冷靜,H37
HPI,0.76,,-1,Am quick to judge others.,我很快就對他人下判斷。,Calmness,冷靜,E65
HPI,0.86,,1,Am relaxed most of the time.,我大部分時間都很放鬆。,Stability,穩定性,E141
HPI,0.87,,1,Am very pleased with myself.,我對自己非常滿意。,Happiness,快樂,"H737, X36"
HPI,0.75,,1,Amuse my friends.,我逗朋友開心。,Sociability,社交性,H1093
HPI,0.77,,1,Automatically take charge.,我自動掌控局面。,Toughness,堅韌性,E1
HPI,0.83,,-1,Avoid difficult reading material.,我避免閱讀困難的材料。,Creativity/Originality,創造力/原創性,X109
HPI,0.76,,-1,Break rules.,我違反規則。,Cooperation,合作,H1346
HPI,0.8,,1,Carry out my plans.,我執行我的計劃。,Competence,能力,H258
HPI,0.86,,1,Cheer people up.,我讓人們振作起來。,Friendliness,友善,H1151
HPI,0.8,,1,Complete tasks successfully.,我成功完成任務。,Competence,能力,H1285
HPI,0.86,,-1,Dislike being the center of attention.,我不喜歡成為注意力的焦點。,Gregariousness,合群性,X169
HPI,0.75,,-1,Dislike loud music.,我不喜歡吵鬧的音樂。,Sociability,社交性,X215
HPI,0.78,,-1,Do crazy things.,我做瘋狂的事情。,Dutifulness,盡責性,H870
HPI,0.8,,-1,Do just enough work to get by.,我只做足夠的工作。,Competence,能力,X115
HPI,0.78,,-1,Do things that others find strange.,我做他人覺得奇怪的事。,Dutifulness,盡責性,H691
HPI,0.78,,-1,Do unexpected things.,我做意想不到的事情。,Dutifulness,盡責性,H893
HPI,0.86,,1,Don't mind being the center of attention.,我不介意成為注意力的焦點。,Gregariousness,合群性,X78
HPI,0.78,,-1,Enjoy being reckless.,我喜歡冒險行事。,Dutifulness,盡責性,E35
HPI,0.76,,-1,Enjoy wild flights of fantasy.,我喜歡狂野的幻想飛行。,Cooperation,合作,X238
HPI,0.86,,1,Feel at ease with people.,我與人相處感到自在。,Friendliness,友善,H1
HPI,0.87,,-1,Feel desperate.,我感到絕望。,Happiness,快樂,H947
HPI,0.77,,-1,Feel that I'm unable to deal with things.,我覺得自己無法處理事情。,Toughness,堅韌性,H954
HPI,0.8,,-1,Feel that my life lacks direction.,我覺得我的生活缺乏方向。,Competence,能力,X205
HPI,0.76,,-1,Feel that people have a hard time understanding me.,我覺得人們很難理解我。,Cooperation,合作,E159
HPI,0.77,,-1,Feel threatened easily.,我容易感到威脅。,Toughness,堅韌性,H612
HPI,0.82,,-1,Find it difficult to approach others.,我發現很難接近他人。,Leadership,領導力,H592
HPI,0.8,,1,Get things done quickly.,我快速完成事情。,Competence,能力,H555
HPI,0.8,,-1,Hang around doing nothing.,我閒逛無所事事。,Competence,能力,H627
HPI,0.82,,-1,Have a low opinion of myself.,我對自己評價很低。,Leadership,領導力,"H646, X152"
HPI,0.82,,-1,Have a poor vocabulary.,我的詞彙量很少。,Quickness,敏捷性,X28
HPI,0.82,,1,Have a rich vocabulary.,我的詞彙量很豐富。,Quickness,敏捷性,"H1276, X245"
HPI,0.76,,-1,Have a sharp tongue.,我說話尖酸刻薄。,Calmness,冷靜,H917
HPI,0.86,,-1,Have days when I'm mad at the world.,我有對世界感到憤怒的日子。,Stability,穩定性,E81
HPI,0.86,,-1,Have frequent mood swings.,我情緒經常波動。,Stability,穩定性,E92
HPI,0.86,,-1,Have little to say.,我沒什麼話可說。,Gregariousness,合群性,H1039
HPI,0.76,,-1,Hold a grudge.,我會記仇。,Calmness,冷靜,X217
HPI,0.83,,1,Know how things work.,我知道事物如何運作。,Creativity/Originality,創造力/原創性,H1309
HPI,0.86,,1,Know how to captivate people.,我知道如何吸引人。,Gregariousness,合群性,H1110
HPI,0.75,,1,Like to amuse others.,我喜歡逗樂他人。,Sociability,社交性,H2023
HPI,0.75,,1,Like to attract attention.,我喜歡吸引注意力。,Sociability,社交性,H1150
HPI,0.82,,1,Like to read.,我喜歡閱讀。,Quickness,敏捷性,H2027
HPI,0.76,,-1,Look for hidden meanings in things.,我尋找事物中隱藏的意義。,Cooperation,合作,E175
HPI,0.75,,1,Love action.,我喜愛行動。,Sociability,社交性,H67
HPI,0.75,,1,Love large parties.,我喜歡大型派對。,Sociability,社交性,"H78, X17"
HPI,0.83,,1,Love to read challenging material.,我喜愛閱讀有挑戰性的材料。,Creativity/Originality,創造力/原創性,X211
HPI,0.75,,1,Make myself the center of attention.,我讓自己成為注意力的焦點。,Sociability,社交性,H535
HPI,0.8,,-1,Mess things up.,我把事情搞砸。,Competence,能力,H896
HPI,0.87,,-1,Often feel blue,我經常感到憂鬱。,Happiness,快樂,
HPI,0.77,,-1,Often feel uncomfortable around others.,我經常在他人身邊感到不自在。,Toughness,堅韌性,H909
HPI,0.76,,-1,Oppose authority.,我反對權威。,Cooperation,合作,H498
HPI,0.82,,1,Quick to understand things.,我能快速理解事物。,Quickness,敏捷性,
HPI,0.77,,1,Quickly recognize possibilities.,我快速識別可能性。,Toughness,堅韌性,H60
HPI,0.86,,1,Rarely get irritated.,我很少感到煩躁。,Stability,穩定性,X265
HPI,0.76,,1,Rarely overindulge.,我很少過度放縱。,Cooperation,合作,X181
HPI,0.82,,1,Read quickly.,我閱讀很快。,Quickness,敏捷性,H2033
HPI,0.82,,-1,Read slowly.,我閱讀很慢。,Quickness,敏捷性,H2034
HPI,0.87,,1,Readily overcome setbacks.,我輕易克服挫折。,Happiness,快樂,H44
HPI,0.77,,1,Remain calm under pressure.,我在壓力下保持冷靜。,Toughness,堅韌性,X79
HPI,0.76,,-1,Resist authority.,我抗拒權威。,Cooperation,合作,E45
HPI,0.75,,1,Seek adventure.,我尋求冒險。,Sociability,社交性,H446
HPI,0.76,,1,Seldom take offense.,我很少感到被冒犯。,Calmness,冷靜,X90
HPI,0.82,,-1,Skip difficult words while reading.,我閱讀時會跳過困難的字。,Quickness,敏捷性,H1439
HPI,0.76,,-1,Speak ill of others.,我說他人的壞話。,Calmness,冷靜,H1124
HPI,0.76,,-1,Suspect hidden motives in others.,我懷疑他人有隱藏動機。,Cooperation,合作,H604
HPI,0.76,,-1,Swim against the current.,我逆流而上。,Cooperation,合作,H690
HPI,0.82,,1,Take the initiative.,我採取主動。,Leadership,領導力,H64
HPI,0.82,,1,Think highly of myself.,我對自己評價很高。,Leadership,領導力,H2043
HPI,0.83,,-1,Try to avoid complex people.,我試圖避開複雜的人。,Creativity/Originality,創造力/原創性,E171
HPI,0.77,,1,Want to be in charge.,我想要掌控。,Toughness,堅韌性,H793
HPI,0.86,,-1,Want to be left alone.,我想被獨處。,Friendliness,友善,H660
HPI,0.86,,-1,Would describe my experiences as somewhat dull.,我會把我的經歷描述為有點沉悶。,Gregariousness,合群性,X147
HPI-HIC,0.75,,1,Accept apologies easily.,我容易接受道歉。,Forgiveness/Mercy,寬恕/仁慈,H133
HPI-HIC,0.7,,1,Accept challenging tasks.,我接受具挑戰性的任務。,Achievement-striving,成就追求,H515
HPI-HIC,0.66,,1,Accept people as they are.,我接受他人本來的樣子。,Forgiveness/Mercy,寬恕/仁慈,H106
HPI-HIC,0.61,,-1,Act at the expense of others.,我以犧牲他人為代價行事。,Sensitivity,敏感性,H794
HPI-HIC,0.68,,-1,Am afraid of many things.,我害怕很多事情。,Toughness,堅韌性,H968
HPI-HIC,0.74,,-1,Am afraid to draw attention to myself.,我害怕引起注意。,Social-confidence,社交自信,H655
HPI-HIC,0.7,,1,Am always prepared.,我總是準備充分。,Self-discipline,自律,X87
HPI-HIC,0.74,,-1,Am apprehensive about new encounters.,我對新遭遇感到擔憂。,Social-confidence,社交自信,H651
HPI-HIC,0.75,,1,Am calm even in tense situations.,即使在緊張的情況下我也很冷靜。,Calmness,冷靜,E64
HPI-HIC,0.61,,1,Am deeply moved by others' misfortunes.,我深受他人的不幸所感動。,Sensitivity,敏感性,X253
HPI-HIC,0.8,,-1,Am easily discouraged.,我容易感到沮喪。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,H647
HPI-HIC,0.5,,-1,Am easily distracted.,我容易分心。,Interest in Game-Playing,對遊戲的興趣,"H843, F44, T192"
HPI-HIC,0.74,,-1,Am easily intimidated.,我容易受到威脅。,Self-confidence,自信,"H991, X41"
HPI-HIC,0.64,,1,Am easily talked into doing silly things,我容易被說服做傻事。,Sociability,社交性,
HPI-HIC,0.61,,-1,Am easily talked into doing silly things.,我容易被說服做傻事。,Orderliness,條理性,E15
HPI-HIC,0.7,,1,Am good at many things.,我擅長很多事情。,Achievement-striving,成就追求,H1246
HPI-HIC,0.79,,1,Am not easily annoyed.,我不容易被激怒。,Empathy,同理心,X23
HPI-HIC,0.79,,1,Am not easily bothered by things.,我不容易被事情困擾。,Calmness,冷靜,X138
HPI-HIC,0.74,,1,Am not embarrassed easily.,我不容易感到尷尬。,Social-confidence,社交自信,X242
HPI-HIC,0.7,,-1,Am not highly motivated to succeed.,我沒有強烈的成功動機。,Achievement-striving,成就追求,X110
HPI-HIC,0.75,,-1,Am not interested in other people's problems.,我對他人的問題不感興趣。,Empathy,同理心,X227
HPI-HIC,0.8,,-1,Am not sure where my life is going.,我不確定我的生活方向。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,X105
HPI-HIC,0.7,,-1,Am often in a bad mood.,我經常心情不好。,Pleasantness,愉快性,X84
HPI-HIC,0.66,,1,Am on good terms with nearly everyone.,我與幾乎每個人都相處融洽。,Forgiveness/Mercy,寬恕/仁慈,H37
HPI-HIC,0.68,,1,Am preoccupied with myself.,我專注於自己。,Rumination,沉思,H717
HPI-HIC,0.74,,1,Am skilled in handling social situations.,我擅長處理社交情況。,Social-confidence,社交自信,H1366
HPI-HIC,0.74,,1,Am sure of my ground.,我對自己的立場很確定。,Self-confidence,自信,H352
HPI-HIC,0.84,,1,Amuse my friends.,我會逗朋友開心。,Humor/Playfulness,幽默/玩樂性,H1093
HPI-HIC,0.68,,-1,Avoid crowds.,我避免人群。,Gregariousness,合群性,"H650, X22"
HPI-HIC,0.8,,-1,Avoid difficult reading material.,我避免閱讀困難的材料。,Love of Reading,閱讀熱愛,X109
HPI-HIC,0.68,,1,Believe appearances are important.,我相信外表很重要。,Appearance-Consciousness,外表意識,
HPI-HIC,0.74,,1,Believe in human goodness.,我相信人性本善。,Trust,信任,H114
HPI-HIC,0.74,,-1,Believe that people are essentially evil,我相信人們本質上是邪惡的。,Trust,信任,
HPI-HIC,0.8,,1,Can handle a lot of information.,我能處理大量資訊。,Language Mastery,語言精通,H1322
HPI-HIC,0.66,,1,Can perform a wide variety of tasks.,我能執行各種各樣的任務。,Curiosity,好奇心,H492
HPI-HIC,0.81,,1,Can talk others into doing things.,我能說服他人做事。,Leadership,領導力,H1137
HPI-HIC,0.44,,1,Can work under pressure.,我能在壓力下工作。,Problem-solving,解決問題,H391
HPI-HIC,0.64,,1,Cheer loudly at sporting events.,我在體育賽事中大聲歡呼。,Sociability,社交性,E48
HPI-HIC,0.72,,1,Continue until everything is perfect.,我會堅持到一切完美為止。,Organization,組織,H286
HPI-HIC,0.83,,-1,Dislike being the center of attention.,我不喜歡成為注意力的焦點。,Exhibitionism,表現慾,X169
HPI-HIC,0.6,,-1,Dislike learning.,我不喜歡學習。,Problem-solving,解決問題,H1401
HPI-HIC,0.6,,-1,Dislike learning.,我不喜歡學習。,Curiosity,好奇心,H1401
HPI-HIC,0.71,,-1,Dislike myself.,我不喜歡自己。,Self-acceptance,自我接納,X15
HPI-HIC,0.66,,-1,Dislike new foods.,我不喜歡新食物。,Variety-seeking,尋求變化,E36
HPI-HIC,0.83,,-1,Dislike talking about myself.,我不喜歡談論自己。,Exhibitionism,表現慾,X212
HPI-HIC,0.44,,-1,Disliked math in school.,我在學校不喜歡數學。,Problem-solving,解決問題,X117
HPI-HIC,0.5,,-1,Disliked math in school.,我在學校不喜歡數學。,Interest in Game-Playing,對遊戲的興趣,X117
HPI-HIC,0.74,,-1,Distrust people.,我不信任人們。,Trust,信任,"H1195, X12"
HPI-HIC,0.7,,-1,Do crazy things.,我做瘋狂的事情。,Impulse-Control,衝動控制,H870
HPI-HIC,0.72,,1,Do dangerous things.,我做危險的事情。,Risk-taking/Sensation-Seeking/Thrill-Seeking,冒險/尋求感覺/尋求刺激,H876
HPI-HIC,0.77,,-1,Do not enjoy going to art museums.,我不喜歡去美術館。,Aesthetic Appreciation/Artistic Interests,美學欣賞/藝術興趣,X235
HPI-HIC,0.7,,1,Do things by the book.,我按規矩做事。,Impulse-Control,衝動控制,H250
HPI-HIC,0.71,,-1,Do things I later regret.,我做了後悔的事。,Self-acceptance,自我接納,
HPI-HIC,0.44,,1,Do things in a logical order.,我以邏輯順序做事。,Problem-solving,解決問題,H1350
HPI-HIC,0.55,,-1,Do things that others find strange.,我做他人覺得奇怪的事。,Security,安全感,H691
HPI-HIC,0.61,,-1,Do unexpected things.,我做意想不到的事情。,Orderliness,條理性,H893
HPI-HIC,0.7,,1,Do unpleasant tasks immediately.,我會立即處理不愉快的任務。,Self-discipline,自律,E109
HPI-HIC,0.68,,-1,Don't care about dressing nicely.,我不在意穿著打扮。,Appearance-Consciousness,外表意識,E85
HPI-HIC,0.66,,1,Don't care what others think.,我不在意他人的想法。,Conformity/Dependence/Need for approval,順從/依賴/需要認可,E134
HPI-HIC,0.66,,1,Don't care what people think of me.,我不在意人們對我的看法。,Conformity/Dependence/Need for approval,順從/依賴/需要認可,E60
HPI-HIC,0.71,,-1,Don't know why I do some of the things I do.,我不知道為什麼我做某些事。,Self-acceptance,自我接納,E57
HPI-HIC,0.5,,-1,Don't like action movies.,我不喜歡動作電影。,Interest in Game-Playing,對遊戲的興趣,X119
HPI-HIC,0.66,,-1,Don't like the idea of change.,我不喜歡變化的想法。,Variety-seeking,尋求變化,H910
HPI-HIC,0.68,,-1,Don't like to get dressed up.,我不喜歡打扮。,Gregariousness,合群性,E53
HPI-HIC,0.5,,-1,Don't pay attention.,我不注意。,Interest in Game-Playing,對遊戲的興趣,H1423
HPI-HIC,0.79,,1,Don't worry about things that have already happened.,我不擔心已經發生的事情。,Calmness,冷靜,E150
HPI-HIC,0.68,,1,Dwell on the past.,我沉浸於過去。,Rumination,沉思,E4
HPI-HIC,0.7,,-1,Enjoy being reckless.,我喜歡魯莽行為。,Impulse-Control,衝動控制,E35
HPI-HIC,0.5,,1,Enjoy cartoons.,我喜歡卡通。,Interest in Game-Playing,對遊戲的興趣,X229
HPI-HIC,0.78,,1,Enjoy examining myself and my life.,我喜歡審視自己和我的生活。,Introspection/Private Self-Consciousness,內省/私人自我意識,E133
HPI-HIC,0.44,,1,Enjoy games of strategy.,我喜歡策略遊戲。,Problem-solving,解決問題,E90
HPI-HIC,0.5,,1,Enjoy games of strategy.,我喜歡策略遊戲。,Interest in Game-Playing,對遊戲的興趣,E90
HPI-HIC,0.71,,1,Enjoy my work.,我享受我的工作。,Self-acceptance,自我接納,H2017
HPI-HIC,0.61,,-1,Enjoy wild flights of fantasy.,我喜歡狂野的幻想飛行。,Orderliness,條理性,X238
HPI-HIC,0.55,,-1,Experience my emotions intensely.,我以極度的強度感受情緒。,Security,安全感,X92
HPI-HIC,0.74,,1,Express myself easily.,我能輕易表達自己。,Social-confidence,社交自信,H17
HPI-HIC,0.71,,1,Feel comfortable with myself.,我對自己感到自在。,Self-acceptance,自我接納,X129
HPI-HIC,0.68,,1,Feel crushed by setbacks.,我因挫折而崩潰。,Rumination,沉思,H643
HPI-HIC,0.8,,-1,Feel desperate.,我感到絕望。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,H947
HPI-HIC,0.68,,-1,Feel desperate.,我感到絕望。,Toughness,堅韌性,H947
HPI-HIC,0.71,,1,Feel lucky most of the time.,我大部分時間都覺得幸運。,Self-acceptance,自我接納,H2020
HPI-HIC,0.75,,1,Feel others' emotions.,我能感受他人的情緒。,Empathy,同理心,E136
HPI-HIC,0.8,,-1,Feel short-changed in life.,我覺得人生受到虧待。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,H617
HPI-HIC,0.68,,-1,Feel short-changed in life.,我覺得人生受到虧待。,Toughness,堅韌性,H617
HPI-HIC,0.55,,-1,Feel short-changed in life.,我覺得人生受到虧待。,Security,安全感,H617
HPI-HIC,0.8,,-1,Feel that I'm unable to deal with things.,我覺得自己無法處理事情。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,H954
HPI-HIC,0.8,,-1,Feel that my life lacks direction.,我覺得我的生活缺乏方向。,Vitality/Enthusiasm/Zest,活力/熱情/熱忱,X205
HPI-HIC,0.64,,-1,Feel that people have a hard time understanding me.,我覺得人們很難理解我。,Dutifulness,盡責性,E159
HPI-HIC,0.74,,-1,Feel threatened easily.,我容易感到威脅。,Self-confidence,自信,H612
HPI-HIC,0.7,,1,Feel up to any task.,我能應對任何任務。,Achievement-striving,成就追求,H1116
HPI-HIC,0.74,,-1,Find it difficult to approach others.,我發現很難接近他人。,Social-confidence,社交自信,H592
HPI-HIC,0.68,,-1,Frequently drop things.,我經常掉東西。,Toughness,堅韌性,H1404
HPI-HIC,0.81,,-1,Get angry easily.,我容易生氣。,Cool-headedness,冷靜,"H754, X18"
HPI-HIC,0.79,,-1,Get annoyed with others' behaviors.,我會因他人的行為而感到煩躁。,Empathy,同理心,H913
HPI-HIC,0.75,,-1,Get back at others.,我會報復他人。,Forgiveness/Mercy,寬恕/仁慈,H699
HPI-HIC,0.79,,-1,Get caught up in my problems.,我陷入自己的問題中。,Calmness,冷靜,X120
HPI-HIC,0.7,,-1,Get furious.,我會發怒。,Pleasantness,愉快性,H759
HPI-HIC,0.79,,-1,Get irritated easily.,我容易感到煩躁。,Empathy,同理心,H761
HPI-HIC,0.75,,-1,Get overwhelmed by emotions.,我被情緒淹沒。,Calmness,冷靜,H950
