instrument,alpha,key,text,label
HPI-HIC,0.66,-1,我把人當作下屬對待。,寬恕/仁慈
HPI-HIC,0.74,1,我信任他人。,信任
HPI-HIC,0.74,1,我相信人們所說的話。,信任
HPI-HIC,0.66,1,我嘗試新事物。,尋求變化
HPI-HIC,0.61,-1,我試圖做太困難的事情。,條理性
HPI-HIC,0.78,1,我試圖了解自己。,內省/私人自我意識
HPI-HIC,0.7,-1,我很少自己主動做事。,成就追求
HPI-HIC,0.8,1,我使用困難的詞彙。,語言精通
HPI-HIC,0.61,1,我重視合作勝過競爭。,敏感性
HPI-HIC,0.6,1,我想知道原因。,解決問題
HPI-HIC,0.6,1,我想知道原因。,好奇心
HPI-HIC,0.6,1,我想親眼看到事物。,解決問題
HPI-HIC,0.6,1,我想親眼看到事物。,好奇心
HPI-HIC,0.72,1,我願意嘗試任何事。,冒險/尋求感覺/尋求刺激
HPI-HIC,0.68,1,我會對他人隱瞞資訊。,沉思
HPI-HIC,0.79,-1,我擔心事情。,冷靜
HPI-HIC,0.66,-1,我會把我的經歷描述為有點沉悶。,尋求變化
HPI-HIC,0.81,-1,我會對人大吼。,冷靜頭腦
IPIP-IPC,.,1,我是個非常隱私的人。,內向性
IPIP-IPC,.,1,我對人感興趣。,熱情
IPIP-IPC,.,1,我對他人的問題不感興趣。,冷漠
IPIP-IPC,.,1,我在陌生人面前很安靜。,內向性
IPIP-IPC,.,1,我相信人們應該自食其力。,冷漠
IPIP-IPC,.,1,我反駁他人。,貶低
IPIP-IPC,.,1,我會將他人批評得體無完膚。,貶低
IPIP-IPC,.,1,我要求注意力。,支配性
IPIP-IPC,.,1,我要求成為關注的焦點。,支配性
IPIP-IPC,.,1,我不喜歡成為注意力的焦點。,順從性
IPIP-IPC,.,1,我主導大部分談話。,支配性
IPIP-IPC,.,1,我不會被悲傷的故事所動。,冷漠
IPIP-IPC,.,1,我不會對事情深思熟慮。,冷漠
IPIP-IPC,.,1,我話不多。,內向性
IPIP-IPC,.,1,我與人相處感到自在。,合群性
IPIP-IPC,.,1,我與他人相處融洽。,熱情
IPIP-IPC,.,1,我說話尖酸刻薄。,貶低
IPIP-IPC,.,1,我沒什麼話可說。,內向性
IPIP-IPC,.,1,我會詢問他人的健康。,熱情
IPIP-IPC,.,1,我讓他人說完他們要說的話。,順從性
IPIP-IPC,.,1,我喜愛大型派對。,合群性
IPIP-IPC,.,1,我會讓他人安心。,熱情
IPIP-IPC,.,1,我很少誇大其詞。,容忍
IPIP-IPC,.,1,我很少自吹自擂。,順從性
IPIP-IPC,.,1,我對人發脾氣。,貶低
IPIP-IPC,.,1,我說話聲音很大。,支配性
IPIP-IPC,.,1,我說話輕聲細語。,順從性
IPIP-IPC,.,1,我會開啟對話。,合群性
IPIP-IPC,.,1,我順其自然。,容忍
IPIP-IPC,.,1,我在派對上和很多不同的人交談。,合群性
IPIP-IPC,.,1,我首先考慮他人。,容忍
IPIP-IPC,.,1,我容忍他人很多事。,容忍
JPI,0.81,1,我完成很多工作。,活動水平
JPI,0.78,-1,我是個非常隱私的人。,社交性
JPI,0.81,1,我總是很忙碌。,活動水平
JPI,0.81,1,我總是在行動中。,活動水平
JPI,0.8,1,我深受他人的不幸所感動。,同理心
JPI,0.87,1,我虔誠信仰宗教。,傳統主義
JPI,0.81,-1,我容易感到沮喪。,活動水平
JPI,0.8,1,我容易被感動而流淚。,同理心
JPI,0.87,1,我擅長即興演講。,社交自信
JPI,0.79,1,我對許多事物感興趣。,智識廣度
JPI,0.78,1,我對人感興趣。,社交性
JPI,0.71,-1,我不在意給人留下好印象。,順從/依賴/需要認可
JPI,0.87,-1,我不容易感到沮喪。,焦慮
JPI,0.82,-1,我對抽象概念不感興趣。,智識複雜性
JPI,0.82,-1,我對理論討論不感興趣。,智識複雜性
JPI,0.73,1,我對變化持開放態度。,容忍
JPI,0.87,-1,我大部分時間都很放鬆。,焦慮
JPI,0.79,-1,我避免閱讀困難的材料。,智識廣度
JPI,0.82,-1,我避免哲學討論。,智識複雜性
JPI,0.73,1,我相信所有種族之間的平等。,容忍
JPI,0.87,1,我相信唯一真正的宗教。,傳統主義
JPI,0.87,1,我相信性方面的端莊。,傳統主義
JPI,0.82,1,我相信藝術的重要性。,智識複雜性
JPI,0.69,-1,我相信自己比他人優越。,責任感
JPI,0.87,1,我相信我們應該對犯罪採取強硬措施。,傳統主義
JPI,0.81,1,我能同時管理很多事情。,活動水平
JPI,0.79,1,我能說服他人做事。,權謀主義
JPI,0.69,-1,我作弊以求進步。,責任感
JPI,0.71,1,我順從他人的意見。,順從/依賴/需要認可
JPI,0.8,1,我容易哭泣。,同理心
JPI,0.69,-1,我無視規則。,責任感
JPI,0.81,1,我在閒暇時間做很多事。,活動水平
JPI,0.79,-1,我不喜歡去美術館。,智識廣度
JPI,0.79,-1,我不喜歡藝術。,智識廣度
JPI,0.79,-1,我不喜歡音樂會。,智識廣度
JPI,0.82,-1,我不喜歡詩歌。,智識複雜性
JPI,0.81,-1,我做的工作太少。,活動水平
JPI,0.71,1,我做他人做的事。,順從/依賴/需要認可
JPI,0.87,-1,我不認為自己是個有宗教信仰的人。,傳統主義
JPI,0.73,-1,我不喜歡變化的想法。,容忍
JPI,0.87,-1,我不喜歡引起注意。,社交自信
JPI,0.87,1,我不介意成為注意力的焦點。,社交自信
JPI,0.69,-1,我認為法律不適用於我。,責任感
JPI,0.8,-1,我不理解那些情緒化的人。,同理心
JPI,0.87,-1,我懷疑宗教的價值。,傳統主義
JPI,0.78,1,我喜歡讓人們聚在一起。,社交性
JPI,0.82,1,我喜歡和他人討論電影和書籍。,智識複雜性
JPI,0.82,1,我喜歡審視自己和我的生活。,智識複雜性
JPI,0.8,1,我以極度的強度感受情緒。,同理心
JPI,0.87,1,我與人相處感到自在。,社交自信
JPI,0.71,-1,我覺得有些人不喜歡我也沒關係。,順從/依賴/需要認可
JPI,0.8,1,我覺得與他人有靈性上的連結。,同理心
JPI,0.79,-1,我發現很難操縱他人。,權謀主義
JPI,0.79,1,我發現很容易操縱他人。,權謀主義
JPI,0.79,1,我發現政治討論很有趣。,智識廣度
JPI,0.79,1,我遵循時間表。,組織
JPI,0.87,1,我容易感到不安。,焦慮
JPI,0.87,1,我使用宗教經文來指引我的生活。,傳統主義
JPI,0.81,-1,我閒逛無所事事。,活動水平
JPI,0.87,-1,我討厭成為注意力的焦點。,社交自信
JPI,0.79,-1,我討厭成為注意力的焦點。,權謀主義
JPI,0.87,1,我有影響他人的天賦。,社交自信
JPI,0.79,1,我有影響他人的天賦。,權謀主義
JPI,0.82,1,我的詞彙量很豐富。,智識複雜性
JPI,0.81,-1,我的生活節奏很慢。,活動水平
JPI,0.84,1,我有生動的想像力。,創造力
JPI,0.87,1,我經常情緒波動。,焦慮
JPI,0.87,-1,我沒什麼話可說。,社交自信
JPI,0.73,-1,我會記仇。,容忍
JPI,0.69,-1,我會傷害人們。,責任感
JPI,0.78,1,我知道如何規避規則。,冒險/尋求感覺/尋求刺激
JPI,0.87,-1,我缺乏影響他人的才能。,社交自信
JPI,0.79,-1,我缺乏影響他人的才能。,權謀主義
JPI,0.87,1,我喜歡在國歌響起時站立。,傳統主義
JPI,0.78,1,我喜愛驚喜派對。,社交性
JPI,0.79,1,我喜愛學習新事物。,智識廣度
JPI,0.79,1,我喜愛閱讀有挑戰性的材料。,智識廣度
JPI,0.84,1,我喜愛想出新的做事方法。,創造力
JPI,0.79,1,我制定計劃並堅持執行。,組織
JPI,0.81,-1,我需要推動才能開始。,活動水平
JPI,0.87,1,我經常感到憂鬱。,焦慮
JPI,0.87,-1,我經常在他人身邊感到不自在。,社交自信
JPI,0.78,-1,我更喜歡獨處。,社交性
JPI,0.79,-1,我更喜歡堅持我知道的事物。,智識廣度
JPI,0.79,-1,我會拖延不愉快的任務。,組織
JPI,0.87,-1,我很少感到煩躁。,焦慮
JPI,0.78,1,我尋求危險。,冒險/尋求感覺/尋求刺激
JPI,0.8,-1,我很少情緒化。,同理心
JPI,0.69,1,我與老相識保持聯繫。,責任感
JPI,0.78,-1,我遵守規則。,冒險/尋求感覺/尋求刺激
JPI,0.8,1,我為他人的悲傷而受苦。,同理心
JPI,0.87,1,我傾向於投票給保守的政治候選人。,傳統主義
JPI,0.87,-1,我傾向於投票給自由派的政治候選人。,傳統主義
JPI,0.69,1,我首先考慮他人。,責任感
JPI,0.82,-1,我試圖避開複雜的人。,智識複雜性
JPI,0.82,1,我試圖客觀地審視自己。,智識複雜性
JPI,0.73,1,我試圖原諒和忘記。,容忍
JPI,0.73,1,我理解那些思考方式不同的人。,容忍
JPI,0.71,1,我想在他人眼中成為特別的人。,順從/依賴/需要認可
JPI,0.71,-1,我想要與他人不同。,順從/依賴/需要認可
JPI,0.71,-1,我想要形成自己的意見。,順從/依賴/需要認可
JPI,0.79,1,我想要增加我的知識。,智識廣度
JPI,0.79,-1,我浪費時間。,組織
JPI,0.84,-1,我不會深入探討主題。,創造力
JPI,0.71,1,我擔心人們對我的看法。,順從/依賴/需要認可
JPI,0.69,1,我永遠不會在報稅時作弊。,責任感
JPI,0.78,-1,我永遠不會去滑翔傘或高空彈跳。,冒險/尋求感覺/尋求刺激
JPI,0.78,-1,我永遠不會進行高風險投資。,冒險/尋求感覺/尋求刺激
JPI,0.69,1,我永遠不會拿不屬於我的東西。,責任感
Levenson1981,0.86,1,我與他人相處自在。,控制源
Levenson1981,0.71,1,我總是知道自己為什麼做事。,"控制源,內在"
Levenson1981,0.86,-1,我不如大多數人有能力。,控制源
Levenson1981,0.72,1,我不確定我的生活方向。,"控制源,機會"
Levenson1981,0.72,1,我順從命運。,"控制源,機會"
Levenson1981,0.61,-1,我相信命運的力量。,"控制源,理性"
Levenson1981,0.72,1,我相信命運的力量。,"控制源,機會"
Levenson1981,0.61,-1,我相信有些人天生就幸運。,"控制源,理性"
Levenson1981,0.72,1,我相信有些人天生就幸運。,"控制源,機會"
Levenson1981,0.86,-1,我相信有些人天生就幸運。,控制源
Levenson1981,0.71,1,我相信通過努力工作，一個人可以達成任何事。,"控制源,內在"
Levenson1981,0.71,1,我相信我生活中的事件只由我決定。,"控制源,內在"
Levenson1981,0.61,1,我相信我的成功取決於能力而非運氣。,"控制源,理性"
Levenson1981,0.71,1,我相信我的成功取決於能力而非運氣。,"控制源,內在"
Levenson1981,0.72,-1,我相信我的成功取決於能力而非運氣。,"控制源,機會"
Levenson1981,0.86,1,我相信我的成功取決於能力而非運氣。,控制源
Levenson1981,0.61,-1,我相信世界是由少數有權力的人控制的。,"控制源,理性"
Levenson1981,0.81,1,我相信世界是由少數有權力的人控制的。,"控制源,外在"
Levenson1981,0.86,-1,我相信世界是由少數有權力的人控制的。,控制源
Levenson1981,0.61,-1,我相信不幸事件的發生是因為運氣不好。,"控制源,理性"
Levenson1981,0.71,-1,我相信不幸事件的發生是因為運氣不好。,"控制源,內在"
Levenson1981,0.72,1,我相信不幸事件的發生是因為運氣不好。,"控制源,機會"
Levenson1981,0.86,-1,我相信不幸事件的發生是因為運氣不好。,控制源
Levenson1981,0.71,-1,我無法自己站穩腳步。,"控制源,內在"
Levenson1981,0.72,-1,我想出好的解決方案。,"控制源,機會"
Levenson1981,0.86,1,我想出好的解決方案。,控制源
Levenson1981,0.81,1,我不喜歡自己。,"控制源,外在"
Levenson1981,0.86,-1,我不喜歡自己。,控制源
Levenson1981,0.86,-1,我不喜歡承擔做決定的責任。,控制源
Levenson1981,0.81,-1,我與人相處感到自在。,"控制源,外在"
Levenson1981,0.71,1,我對自己感到自在。,"控制源,內在"
Levenson1981,0.81,-1,我對自己感到自在。,"控制源,外在"
Levenson1981,0.72,-1,我對自己感到自在。,"控制源,機會"
Levenson1981,0.86,1,我對自己感到自在。,控制源
Levenson1981,0.81,1,我覺得人生受到虧待。,"控制源,外在"
Levenson1981,0.86,-1,我覺得自己無法處理事情。,控制源
Levenson1981,0.71,-1,我覺得我的生活缺乏方向。,"控制源,內在"
Levenson1981,0.81,1,我覺得我的生活缺乏方向。,"控制源,外在"
Levenson1981,0.72,1,我覺得我的生活缺乏方向。,"控制源,機會"
Levenson1981,0.86,-1,我覺得我的生活缺乏方向。,控制源
Levenson1981,0.86,1,我能應對任何任務。,控制源
Levenson1981,0.86,-1,我習慣性地錯失機會。,控制源
Levenson1981,0.71,1,我就是知道我會成功。,"控制源,內在"
Levenson1981,0.81,-1,我就是知道我會成功。,"控制源,外在"
Levenson1981,0.72,-1,我就是知道我會成功。,"控制源,機會"
Levenson1981,0.86,1,我就是知道我會成功。,控制源
Levenson1981,0.81,-1,我知道如何享受自己。,"控制源,外在"
Levenson1981,0.86,1,我喜歡承擔做決定的責任。,控制源
Levenson1981,0.86,1,我熱愛生活。,控制源
Levenson1981,0.86,1,我做出決定並繼續前進。,控制源
Levenson1981,0.81,1,我更容易記住失敗而非成功。,"控制源,外在"
Levenson1981,0.71,-1,我到處都看到困難。,"控制源,內在"
Levenson1981,0.81,1,我到處都看到困難。,"控制源,外在"
Levenson1981,0.86,-1,我到處都看到困難。,控制源
Levenson1981,0.86,1,我採取主動。,控制源
MPQ,0.83,-1,我與他人相處自在。,不信任
MPQ,0.76,1,當我犯錯時我總是承認。,不可能的美德
MPQ,0.76,1,我總是知道自己在做什麼。,不可能的美德
MPQ,0.76,1,我總是知道自己為什麼做事。,不可能的美德
MPQ,0.76,1,我總是準備充分。,不可能的美德
MPQ,0.76,1,我總是準備好重新開始。,不可能的美德
MPQ,0.78,1,我對工作要求嚴格。,計劃性
MPQ,0.85,1,我擅長即興演講。,自信堅定
MPQ,0.76,-1,我對自己並不總是誠實。,不可能的美德
MPQ,0.76,-1,我並不總是我看起來的樣子。,不可能的美德
MPQ,0.84,-1,我不容易被事情困擾。,神經質
MPQ,12,-1,我經常心情不好。,快樂
MPQ,0.84,-1,我大部分時間都很放鬆。,神經質
MPQ,0.8,-1,我願意嘗試任何事。,風險規避
MPQ,0.85,-1,我避免與人為伴。,友善
MPQ,0.8,1,我避免危險情況。,風險規避
MPQ,0.83,1,我相信唯一真正的宗教。,保守主義
MPQ,0.83,-1,我相信藝術的重要性。,保守主義
MPQ,0.83,1,我相信法律應該嚴格執行。,保守主義
MPQ,0.83,-1,我相信罪犯應該得到幫助而不是懲罰。,保守主義
MPQ,0.83,-1,我相信沒有絕對的對錯。,保守主義
MPQ,0.83,1,我相信我們應該對犯罪採取強硬措施。,保守主義
MPQ,0.76,1,我相信說謊永遠沒有藉口。,不可能的美德
MPQ,0.77,1,我作弊以求進步。,好戰性
MPQ,0.79,1,我會堅持到一切完美為止。,成就追求
MPQ,0.83,1,我不喜歡自己。,不信任
MPQ,0.8,-1,我做瘋狂的事情。,風險規避
MPQ,0.8,-1,我做危險的事情。,風險規避
MPQ,0.78,1,我按規矩做事。,計劃性
MPQ,0.77,1,我會報復性地做事。,好戰性
MPQ,0.79,-1,我做的工作太少。,成就追求
MPQ,0.76,-1,我並不總是言行一致。,不可能的美德
MPQ,0.83,-1,我不認為自己是個有宗教信仰的人。,保守主義
MPQ,0.85,-1,我不喜歡引起注意。,自信堅定
MPQ,0.84,-1,我不擔心已經發生的事情。,神經質
MPQ,0.85,1,我喜歡成為團體的一員。,友善
MPQ,0.8,-1,我喜歡魯莽行為。,風險規避
MPQ,0.83,1,我覺得被他人攻擊。,不信任
MPQ,12,1,我大部分時間都覺得幸運。,快樂
MPQ,0.83,1,我覺得人生受到虧待。,不信任
MPQ,12,-1,我覺得我的生活缺乏方向。,快樂
MPQ,0.83,1,我覺得人們很難理解我。,不信任
MPQ,0.85,-1,我發現很難操縱他人。,自信堅定
MPQ,0.77,1,我會報復他人。,好戰性
MPQ,0.84,1,我容易感到壓力。,神經質
MPQ,12,-1,我對未來有黑暗的展望。,快樂
MPQ,12,1,我玩得很開心。,快樂
MPQ,12,-1,我對自己評價很低。,快樂
MPQ,0.85,1,我有影響他人的天賦。,自信堅定
MPQ,0.77,1,我說話尖酸刻薄。,好戰性
MPQ,0.79,-1,我的生活節奏很慢。,成就追求
MPQ,0.84,1,我經常情緒波動。,神經質
MPQ,0.85,-1,我沒什麼話可說。,自信堅定
MPQ,0.76,1,我從未參與八卦。,不可能的美德
MPQ,0.76,-1,我有一些壞習慣。,不可能的美德
MPQ,0.76,-1,我有時不得不說謊。,不可能的美德
MPQ,0.77,1,我會記仇。,好戰性
MPQ,0.78,-1,我不假思索就投入事情。,計劃性
MPQ,12,1,我就是知道我會成功。,快樂
MPQ,0.85,-1,我保持低調。,自信堅定
MPQ,0.76,1,我立即知道該做什麼。,不可能的美德
MPQ,0.76,1,我知道任何努力的人都能找到工作。,不可能的美德
MPQ,0.78,-1,我喜歡憑一時衝動行事。,計劃性
MPQ,0.78,1,我喜歡提前計劃。,計劃性
MPQ,0.83,1,我喜歡在國歌響起時站立。,保守主義
MPQ,12,1,我熱愛生活。,快樂
MPQ,0.85,1,我喜愛聊天。,友善
MPQ,0.78,1,我喜愛反思事物。,想像力
MPQ,0.78,-1,我把事情搞砸。,計劃性
MPQ,0.78,1,我制定計劃並堅持執行。,計劃性
MPQ,0.78,-1,我做出魯莽的決定。,計劃性
MPQ,0.76,1,我永不放棄希望。,不可能的美德
MPQ,0.76,1,我永不放棄。,不可能的美德
MPQ,12,-1,我經常感到憂鬱。,快樂
MPQ,0.78,-1,我經常在最後一刻制定計劃。,計劃性
MPQ,0.84,1,我容易驚慌。,神經質
MPQ,0.78,1,我注意細節。,計劃性
MPQ,12,1,我散發喜悅。,快樂
MPQ,0.77,-1,我很少抱怨。,好戰性
MPQ,0.77,-1,我很少感到煩躁。,好戰性
MPQ,0.78,-1,我很少尋找事物更深層的意義。,想像力
MPQ,0.78,1,我看到他人可能注意不到的事物之美。,想像力
MPQ,0.8,-1,我尋求冒險。,風險規避
MPQ,0.8,-1,我尋求危險。,風險規避
MPQ,0.77,-1,我很少生氣。,好戰性
MPQ,0.8,-1,我冒險。,風險規避
MPQ,0.83,1,我傾向於投票給保守的政治候選人。,保守主義
MPQ,0.83,-1,我傾向於投票給自由派的政治候選人。,保守主義
MPQ,0.77,-1,我試圖原諒和忘記。,好戰性
MPQ,0.76,1,我會為他人做任何事。,不可能的美德
MPQ,0.79,1,我努力工作。,成就追求
MPQ,0.79,1,我工作太多。,成就追求
MPQ,0.8,1,我永遠不會去滑翔傘或高空彈跳。,風險規避
MPQ,0.8,1,我永遠不會進行高風險投資。,風險規避
MPQ,0.77,-1,我永遠不會拿不屬於我的東西。,好戰性
NEO,0.78,1,行為狂野瘋狂。,尋求刺激
NEO,0.76,-1,我不假思索就行動。,謹慎
NEO,0.83,-1,我容易適應新情況。,焦慮
NEO,0.77,-1,我能控制自己的渴望。,放縱
NEO,0.8,-1,我能為自己挺身而出。,自我意識
NEO,0.8,1,我擔心自己會做錯事。,自我意識
NEO,0.8,1,我害怕引起注意。,自我意識
NEO,0.82,-1,即使在緊張的情況下我也很冷靜。,脆弱性
NEO,0.8,-1,我在陌生情況下感到自在。,自我意識
NEO,0.77,1,我關心他人。,利他主義
NEO,0.8,1,我容易受到威脅。,自我意識
NEO,0.73,1,我容易滿足。,合作
NEO,0.77,-1,我對他人的感受漠不關心。,利他主義
NEO,0.8,-1,我不會被困難的社交情況所困擾。,自我意識
NEO,0.81,-1,我不容易被情緒影響。,情緒性
NEO,0.81,-1,我不容易被逗樂。,快樂
NEO,0.8,-1,我不容易感到尷尬。,自我意識
NEO,0.75,-1,我對他人的問題不感興趣。,同情心
NEO,0.88,1,我經常情緒低落。,憂鬱
NEO,0.88,1,我經常心情不好。,憤怒
NEO,0.81,1,我對事業充滿熱情。,情緒性
NEO,0.78,1,我對自己的立場很確定。,自我效能
NEO,0.88,-1,我對自己非常滿意。,憂鬱
NEO,0.82,-1,我對他人保持警惕。,信任
NEO,0.81,1,我會逗朋友開心。,快樂
NEO,0.77,1,我能預見他人的需求。,利他主義
NEO,0.76,1,我避免錯誤。,謹慎
NEO,0.82,1,我被事件壓倒。,脆弱性
NEO,0.75,-1,我相信以眼還眼。,同情心
NEO,0.86,-1,我相信唯一真正的宗教。,自由主義
NEO,0.86,1,我相信罪犯應該得到幫助而不是懲罰。,自由主義
NEO,0.82,1,我相信他人有善意。,信任
NEO,0.82,1,我相信人們基本上是有道德的。,信任
NEO,0.82,-1,我相信人們本質上是邪惡的。,信任
NEO,0.86,1,我相信沒有絕對的對錯。,自由主義
NEO,0.71,-1,我違背諾言。,盡責性
NEO,0.82,-1,我能處理複雜的問題。,脆弱性
NEO,0.82,1,我無法下定決心。,脆弱性
NEO,0.73,1,我無法忍受對抗。,合作
NEO,0.75,-1,我無法忍受軟弱的人。,同情心
NEO,0.85,1,我執行我的計劃。,自律
NEO,0.75,-1,我作弊以求進步。,道德性
NEO,0.76,1,我謹慎選擇用詞。,謹慎
NEO,0.78,1,我想出好的解決方案。,自我效能
NEO,0.78,1,我成功完成任務。,自我效能
NEO,0.73,-1,我反駁他人。,合作
NEO,0.78,1,我要求品質。,成就追求
NEO,0.77,1,我不喜歡成為注意力的焦點。,謙虛/謙遜
NEO,0.78,-1,我不喜歡吵鬧的音樂。,尋求刺激
NEO,0.77,-1,我不喜歡新食物。,冒險性
